597		B		23800		2531
598		B		23840		2457
599		I		24000		6720
600		B		23920		2681
601		B		23960		2567
602		P		24120		3495
603		B		24040		2634
604		B		24080		2409
605		P		24240		3178
606		B		24160		2312
607		B		24200		2312
608		P		24360		3397
609		B		24280		2276
610		B		24320		2290
611		I		24480		6735
612		B		24400		2159
613		B		24440		2054
614		P		24600		3287
615		B		24520		2111
616		B		24560		2109
617		P		24720		3404
618		B		24640		1967
619		B		24680		2051
620		P		24840		3250
621		B		24760		1871
622		B		24800		1917
623		I		24960		6723
624		B		24880		1940
625		B		24920		1801
626		P		25080		3558
627		B		25000		2323
628		B		25040		2706
629		P		25200		3516
630		B		25120		2201
631		B		25160		2232
632		P		25320		3455
633		B		25240		2319
634		B		25280		2478
635		I		25440		6694
636		B		25360		3165
637		B		25400		2980
638		P		25560		4437
639		B		25480		3396
640		B		25520		3478
641		P		25680		4446
642		B		25600		3345
643		B		25640		3141
644		P		25800		4274
645		B		25720		2966
646		B		25760		3269
647		I		25920		6777
648		B		25840		3347
649		B		25880		3175
650		P		26040		4496
651		B		25960		3063
652		B		26000		3044
653		P		26160		3954
654		B		26080		2827
655		B		26120		3002
656		P		26280		3883
657		B		26200		2771
658		B		26240		2770
659		I		26400		7025
660		B		26320		2707
661		B		26360		2530
662		P		26520		3516
663		B		26440		2495
664		B		26480		2444
665		P		26640		3415
666		B		26560		2354
667		B		26600		2165
668		P		26760		3198
669		B		26680		2123
670		B		26720		2116
671		I		26880		7160
672		B		26800		2031
673		B		26840		1969
674		P		27000		3717
675		B		26920		2185
676		B		26960		2155
677		P		27120		3473
678		B		27040		1911
679		B		27080		1854
680		P		27240		3527
681		B		27160		1747
682		B		27200		1916
683		I		27360		7096
684		B		27280		1893
685		B		27320		1771
686		P		27480		4098
687		B		27400		2167
688		B		27440		2540
689		P		27600		4353
690		B		27520		2983
691		B		27560		3054
692		P		27720		3834
693		B		27640		2947
694		B		27680		2882
695		I		27840		5299
696		B		27760		2705
697		B		27800		2658
698		P		27960		3425
699		B		27880		2428
700		B		27920		2449
701		P		28080		3269
702		B		28000		2516
703		B		28040		2482
704		P		28200		3318
705		B		28120		2520
706		B		28160		2682
707		I		28320		5113
708		B		28240		2563
709		B		28280		2447
710		P		28440		3149
711		B		28360		2231
712		B		28400		2294
713		P		28560		2947
714		B		28480		2288
715		B		28520		2289
716		P		28680		2704
717		B		28600		2071
718		B		28640		2042
719		I		28800		5510
720		B		28720		1684
721		B		28760		1558
722		P		28920		2622
723		B		28840		1694
724		B		28880		1907
725		P		29040		2553
726		B		28960		1865
727		B		29000		1970
728		P		29160		2644
729		B		29080		1977
730		B		29120		1922
731		I		29280		5061
732		B		29200		2016
733		B		29240		1978
734		P		29400		3708
735		B		29320		2325
736		B		29360		2773
737		P		29520		3050
738		B		29440		2014
739		B		29480		2132
740		P		29640		2919
741		B		29560		2108
742		B		29600		2082
743		I		29760		5209
744		B		29680		2118
