849		B		33880		295
850		B		33920		267
851		I		34080		864
852		B		34000		220
853		B		34040		213
854		P		34200		317
855		B		34120		240
856		B		34160		209
857		P		34320		386
858		B		34240		175
859		B		34280		175
860		P		34440		339
861		B		34360		225
862		B		34400		225
863		I		34560		855
864		B		34480		221
865		B		34520		230
866		P		34680		431
867		B		34600		239
868		B		34640		234
869		P		34800		390
870		B		34720		225
871		B		34760		233
872		P		34920		427
873		B		34840		221
874		B		34880		261
875		I		35040		898
876		B		34960		276
877		B		35000		248
878		P		35160		402
879		B		35080		200
880		B		35120		278
881		P		35280		456
882		B		35200		256
883		B		35240		260
884		P		35400		519
885		B		35320		294
886		B		35360		285
887		I		35520		979
888		B		35440		310
889		B		35480		266
890		P		35640		592
891		B		35560		282
892		B		35600		272
893		P		35760		689
894		B		35680		302
895		B		35720		339
896		P		35880		718
897		B		35800		359
898		B		35840		343
899		I		36000		1128
900		B		35920		372
901		B		35960		327
902		P		36120		814
903		B		36040		410
904		B		36080		390
905		P		36240		912
906		B		36160		443
907		B		36200		459
908		P		36360		1225
909		B		36280		440
910		B		36320		533
911		I		36480		1987
912		B		36400		622
913		B		36440		605
914		P		36600		1292
915		B		36520		740
916		B		36560		767
917		P		36720		1244
918		B		36640		964
919		B		36680		835
920		P		36840		1181
921		B		36760		780
922		B		36800		792
923		I		36960		1862
924		B		36880		755
925		B		36920		702
926		P		37080		955
927		B		37000		699
928		B		37040		670
929		P		37200		1016
930		B		37120		604
931		B		37160		596
932		P		37320		978
933		B		37240		608
934		B		37280		613
935		I		37440		1709
936		B		37360		608
937		B		37400		636
938		P		37560		917
939		B		37480		569
940		B		37520		590
941		P		37680		879
942		B		37600		523
943		B		37640		560
944		P		37800		763
945		B		37720		519
946		B		37760		546
947		I		37920		1421
948		B		37840		493
949		B		37880		549
950		P		38040		741
951		B		37960		495
952		B		38000		571
953		P		38160		652
954		B		38080		481
955		B		38120		472
956		P		38280		611
957		B		38200		500
958		B		38240		472
959		I		38400		1187
960		B		38320		498
961		B		38360		498
962		P		38520		551
963		B		38440		346
964		B		38480		332
965		P		38640		434
966		B		38560		302
967		B		38600		325
968		P		38760		498
969		B		38680		285
970		B		38720		330
971		I		38880		996
972		B		38800		320
973		B		38840		294
974		P		39000		434
975		B		38920		278
976		B		38960		268
977		P		39120		470
978		B		39040		285
979		B		39080		258
980		P		39240		510
981		B		39160		245
982		B		39200		274
983		I		39360		904
984		B		39280		259
985		B		39320		233
986		P		39480		410
987		B		39400		215
988		B		39440		246
989		P		39600		430
990		B		39520		250
991		B		39560		281
992		P		39720		527
993		B		39640		246
994		B		39680		223
995		I		39840		978
996		B		39760		307
997		B		39800		266
998		P		39960		425
999		B		39880		281
1000		B		39920		235
1001		P		40080		454
1002		B		40000		213
1003		B		40040		280
1004		P		40200		458
1005		B		40120		235
1006		B		40160		257
1007		I		40320		1047
1008		B		40240		312
1009		B		40280		295
1010		P		40440		556
1011		B		40360		358
1012		B		40400		309
1013		P		40560		622
1014		B		40480		324
1015		B		40520		377
1016		P		40680		647
1017		B		40600		368
1018		B		40640		323
1019		I		40800		1174
1020		B		40720		430
1021		B		40760		334
1022		P		40920		714
1023		B		40840		397
1024		B		40880		358
1025		P		41040		950
1026		B		40960		440
1027		B		41000		419
1028		P		41160		1322
1029		B		41080		467
1030		B		41120		535
1031		I		41280		2076
1032		B		41200		654
1033		B		41240		773
1034		P		41400		1438
1035		B		41320		882
1036		B		41360		914
1037		P		41520		1328
1038		B		41440		887
1039		B		41480		933
1040		P		41640		1203
1041		B		41560		804
1042		B		41600		812
1043		I		41760		1947
1044		B		41680		886
1045		B		41720		808
1046		P		41880		1075
1047		B		41800		800
1048		B		41840		731
1049		P		42000		1015
1050		B		41920		711
1051		B		41960		704
1052		P		42120		1199
1053		B		42040		699
1054		B		42080		722
1055		I		42240		1725
1056		B		42160		602
1057		B		42200		663
1058		P		42360		815
1059		B		42280		553
1060		B		42320		570
1061		P		42480		895
1062		B		42400		583
1063		B		42440		650
1064		P		42600		957
1065		B		42520		608
1066		B		42560		632
1067		I		42720		1552
